customer_id,recency_days,frequency,monetary_value,avg_order_value,days_since_signup,total_orders,support_tickets,age,churned
563,29,10,153.75,18.47,708,7,0,55,0
564,36,16,1838.1,116.69,571,12,1,22,0
565,80,19,3054.14,663.65,206,4,2,55,0
566,84,6,116.12,17.49,419,5,3,30,1
567,12,11,1279.99,175.14,432,6,0,45,0
568,48,13,870.89,234.1,173,3,2,32,1
569,5,10,218.77,33.08,371,5,3,42,0
570,10,12,3423.85,489.11,441,6,1,53,0
571,8,9,979.68,169.63,364,5,2,21,0
572,7,10,400.43,80.08,261,5,5,29,1
573,13,2,452.71,221.9,200,1,0,42,1
574,161,9,108.18,19.43,355,5,0,75,1
575,74,14,1296.34,155.79,285,7,0,27,1
576,63,18,1122.27,99.89,624,12,1,70,0
577,89,27,2338.91,64.15,989,29,0,70,0
578,89,8,1078.65,92.32,766,9,1,38,1
579,72,7,1255.47,318.0,451,3,1,35,1
580,110,5,2041.42,481.93,269,3,0,29,1
581,62,20,5117.59,340.56,753,15,0,38,0
582,68,8,926.56,90.89,648,10,2,18,1
583,9,4,2151.94,220.01,948,7,2,38,1
584,6,3,1017.13,224.92,494,4,0,62,0
585,13,9,3016.9,258.53,1171,11,3,30,0
586,56,17,2231.53,204.44,494,12,3,36,0
587,51,11,1903.16,361.63,268,4,0,18,1
588,66,3,1584.37,567.65,305,2,0,45,1
589,33,11,380.9,50.5,606,7,0,43,0
590,120,11,1636.53,469.93,285,3,2,40,0
591,86,14,6490.12,198.1,1166,23,3,36,0
592,3,12,1094.09,76.79,574,11,11,35,1
593,16,8,939.89,148.28,444,6,0,47,0
594,59,8,1902.21,362.37,469,5,0,39,1
595,11,18,778.99,119.03,361,6,0,44,0
596,8,18,786.45,229.23,104,2,3,43,0
597,0,10,1202.15,166.39,306,6,1,56,0
598,244,16,1429.05,87.57,1081,17,1,50,1
599,23,1,1117.96,361.98,502,2,0,42,1
600,40,9,3541.85,249.53,820,13,0,62,0
601,86,1,1075.33,614.28,834,1,0,46,1
602,21,8,298.05,63.11,422,4,2,59,1
603,107,14,424.1,30.57,655,13,0,49,1
604,63,10,886.94,307.01,115,2,1,18,1
605,77,12,2509.24,141.58,1029,18,0,59,0
606,10,13,5228.98,199.38,979,25,0,42,0
607,79,15,1567.66,183.98,595,8,3,39,0
608,3,11,1235.08,141.0,514,7,0,44,0
609,26,11,1321.79,130.37,425,10,5,34,1
610,48,2,943.47,226.29,878,3,0,43,1
611,7,10,338.02,23.89,702,12,0,31,1
612,56,11,1266.95,283.72,335,4,0,59,0
613,24,17,1358.79,351.63,180,3,0,38,0
614,10,10,345.63,70.84,153,4,2,34,1
615,17,21,7618.54,379.21,872,20,2,26,0
616,69,5,197.85,33.38,419,4,0,44,1
617,19,7,959.83,93.74,589,10,1,42,1
618,52,4,707.76,139.57,456,4,0,45,1
619,90,7,388.53,149.87,154,2,0,24,1
620,51,19,1870.04,583.59,117,3,0,18,0
621,92,14,2431.32,359.06,319,6,1,49,0
622,66,18,2728.23,316.65,338,8,1,62,0
623,49,8,3179.12,539.88,338,5,3,24,1
624,54,8,462.96,54.02,345,6,1,63,1
625,24,5,345.35,20.94,1377,13,0,44,1
626,176,13,3626.91,264.35,812,11,0,39,1
627,130,18,1593.86,141.53,507,11,0,34,0
628,114,12,640.42,105.42,412,6,4,19,1
629,10,12,1854.23,277.86,422,6,1,54,1
630,99,12,4546.43,443.47,686,8,0,28,0
631,186,10,1312.61,130.21,410,7,0,28,1
632,166,11,3299.45,224.56,762,13,0,54,0
633,167,10,4095.66,435.91,543,8,0,18,0
634,90,5,754.74,35.36,1384,22,2,18,1
635,22,6,170.71,47.33,393,3,0,39,0
636,52,16,2081.2,88.18,848,23,3,44,0
637,23,11,381.08,84.31,193,3,1,47,1
638,114,10,1095.7,275.64,274,3,0,35,0
639,15,4,415.39,18.55,1276,17,0,75,1
640,15,15,3086.08,176.69,743,16,0,36,0
641,22,9,1082.04,110.01,596,10,4,36,1
642,67,8,1006.85,82.7,1500,11,1,28,0
643,54,15,673.19,95.17,416,7,3,41,0
644,47,16,3031.84,207.92,847,13,0,49,0
645,10,11,1456.28,84.94,885,17,0,58,0
646,33,19,6878.0,280.93,1114,20,1,18,0
647,222,3,449.74,156.07,175,2,0,36,1
648,172,15,3417.82,485.12,414,6,0,46,1
649,24,28,4367.32,298.87,537,13,0,48,0
650,22,8,3101.32,217.31,1103,15,2,40,0
651,304,15,263.74,25.16,581,10,3,48,1
652,16,13,2507.46,150.52,886,15,1,27,0
653,162,1,270.69,152.96,163,1,2,63,1
654,26,8,381.96,92.49,351,4,0,54,0
655,126,20,804.88,29.79,977,23,7,19,1
656,8,11,1441.93,199.32,384,6,0,23,1
657,25,12,827.59,120.49,437,6,1,24,0
658,57,18,6318.45,402.5,1092,19,1,50,0
659,8,5,993.83,307.05,228,2,0,20,1
660,40,5,665.68,163.6,271,3,4,35,1
661,40,5,449.68,253.11,148,1,0,46,1
662,59,4,3939.41,250.39,1118,17,0,39,0
663,0,14,2338.62,116.05,803,17,1,43,0
664,61,17,1178.25,79.89,791,14,0,24,0
665,38,9,791.93,153.8,344,4,3,48,1
666,22,5,391.75,105.83,139,2,1,30,1
667,16,10,447.62,204.47,107,1,0,35,0
668,97,13,1610.06,107.99,981,15,6,43,1
669,24,10,1393.23,108.99,621,11,2,41,1
670,84,8,525.67,64.36,697,8,1,40,0
671,0,10,3341.41,318.54,521,10,0,28,0
672,276,6,958.27,325.32,247,2,1,35,1
673,6,9,2362.08,455.79,355,4,0,40,0
674,34,12,2314.04,588.64,202,3,3,19,0
675,82,8,389.19,145.11,182,2,3,33,1
676,73,8,1399.2,87.46,763,12,0,45,0
677,179,5,844.52,372.97,115,1,0,20,1
678,275,6,2318.94,873.72,203,2,0,57,0
679,102,5,514.61,138.26,370,2,0,59,1
680,51,21,1162.21,93.88,465,10,0,21,1
681,6,12,299.05,104.97,147,2,1,60,0
682,47,4,455.58,116.79,576,3,0,37,1
683,10,22,2514.8,212.02,502,10,1,46,0
684,34,10,1272.88,138.14,971,9,0,32,1
685,10,11,1697.11,180.71,470,7,0,53,0
686,115,8,1420.69,150.55,613,11,0,46,1
687,53,8,1634.41,582.08,257,2,0,27,1
688,7,13,3069.36,508.87,266,5,0,22,0
689,31,25,2839.35,638.89,160,4,3,18,0
690,26,12,2464.26,541.47,259,4,2,42,0
691,45,13,1038.35,144.04,352,7,1,48,0
692,21,9,4189.92,240.95,914,16,4,49,0
693,84,16,897.04,108.21,231,6,1,38,1
694,0,9,935.74,69.12,1421,14,4,22,0
695,9,16,1597.78,144.86,647,11,2,29,0
696,50,16,519.28,43.38,566,12,0,57,0
697,58,18,3914.3,402.89,446,8,0,32,0
698,2,14,771.1,120.94,391,6,1,42,0
699,78,10,2487.18,476.14,289,4,0,23,0
700,17,7,2658.46,1501.85,142,1,0,45,0
701,11,9,2630.43,649.87,237,3,0,33,0
702,1,5,1783.82,86.62,1117,17,3,55,1
703,45,12,2066.92,186.89,623,9,1,51,0
704,115,4,3112.65,243.61,1111,11,7,32,1
705,52,17,466.81,105.39,283,4,0,38,0
706,131,13,6665.83,1657.45,197,3,0,31,0
707,44,17,1639.64,142.97,443,10,0,18,0
708,0,7,393.17,165.81,243,2,1,27,0
709,119,15,3593.5,389.94,505,8,3,42,0
710,197,6,905.46,405.88,117,1,0,44,1
711,143,11,513.6,315.99,71,1,0,42,1
712,10,22,1193.81,69.16,553,15,1,35,1
713,305,13,442.19,27.96,1135,13,0,53,1
714,189,17,1343.99,79.19,568,18,2,40,1
715,116,16,751.14,46.06,619,14,2,50,0
716,65,8,1412.14,274.85,456,4,1,18,0
717,18,3,946.31,240.97,485,3,1,18,1
718,17,4,594.96,288.68,136,1,0,44,1
719,49,12,2298.69,749.19,250,2,1,18,0
720,163,9,6566.36,632.89,908,10,0,36,1
721,33,11,582.12,82.03,346,6,1,35,1
722,31,23,1022.56,42.51,897,21,1,63,0
723,45,3,995.29,195.65,476,4,0,45,1
724,85,14,209.74,26.04,492,8,3,42,1
725,6,15,2171.92,296.14,348,6,0,52,0
726,69,19,1418.22,86.44,677,17,0,45,0
727,98,14,1554.41,144.32,780,10,1,33,1
728,103,4,343.13,82.04,240,3,0,56,1
729,76,12,1590.14,494.8,147,2,1,23,1
730,37,8,1697.44,851.13,86,1,0,44,1
731,43,13,4346.72,332.09,600,14,10,18,1
732,17,9,2403.77,261.51,558,8,0,43,0
733,83,10,895.28,38.22,1500,20,2,42,1
734,13,17,1255.12,105.42,457,10,2,65,0
735,42,20,1863.03,167.47,404,11,4,18,0
736,103,8,2628.51,408.7,516,5,0,30,0
737,14,10,930.71,152.55,535,6,1,52,1
738,24,7,2086.87,577.7,383,3,1,45,0
739,42,9,2167.27,498.04,246,3,1,42,1
740,66,14,2095.03,296.38,441,6,0,25,0
741,25,13,1566.29,250.32,430,6,0,31,0
742,15,7,6006.82,721.29,426,7,1,58,0
743,12,8,2172.87,197.91,721,10,1,39,1
744,15,21,1189.97,118.47,436,10,1,45,1
745,41,5,1567.64,601.35,150,2,0,38,1
746,5,16,403.04,53.69,277,7,0,22,0
747,239,6,842.71,213.77,380,3,0,54,1
748,365,5,1358.58,261.52,450,4,0,47,1
749,146,10,957.95,92.97,608,8,1,74,1
750,135,7,2705.0,327.68,452,7,1,24,1
751,38,11,1002.17,486.29,73,1,1,52,1
752,30,8,2205.13,786.44,165,2,1,20,0
753,41,9,2421.06,216.32,635,10,2,42,1
754,1,7,563.49,141.25,373,3,0,54,1
755,12,10,795.83,113.21,478,7,1,18,0
756,59,8,979.31,197.03,341,4,0,36,0
757,142,19,92.47,10.0,276,8,0,31,1
758,201,7,392.93,57.75,350,5,2,29,0
759,82,13,1887.21,257.5,482,6,4,45,1
760,54,4,84.78,12.79,434,5,0,56,1
761,12,27,2059.22,102.08,777,18,1,38,0
762,44,4,321.61,206.21,126,1,0,43,1
763,306,9,1383.52,673.02,142,1,0,41,1
764,135,11,1275.47,263.82,370,4,0,40,1
765,36,19,2769.94,236.89,613,13,1,23,0
766,144,8,738.69,73.94,697,8,1,56,1
767,87,14,355.5,92.37,284,3,3,44,0
768,33,13,1622.67,901.5,30,1,0,45,0
769,51,8,1934.65,500.03,291,3,0,27,1
770,46,8,668.39,58.11,559,10,3,33,1
771,1,9,512.72,108.13,428,4,0,37,0
772,27,10,5703.86,472.59,627,10,1,18,0
773,2,13,1707.95,104.66,889,15,1,18,0
774,182,3,1395.01,234.39,388,4,2,30,1
775,67,7,2461.71,434.3,315,5,0,47,1
776,37,9,1862.86,523.22,221,3,3,30,1
777,7,11,2284.24,821.81,141,2,0,24,0
778,3,5,804.91,427.74,110,1,1,27,1
779,19,13,1021.22,203.79,264,4,0,33,1
780,35,10,1527.94,96.43,817,14,3,34,1
781,68,8,2836.61,203.32,665,11,1,72,0
782,37,2,53.08,16.15,304,2,0,55,1
783,50,7,1402.64,64.92,1429,19,1,55,0
784,79,11,1375.22,286.59,278,4,1,57,0
785,2,13,1720.24,101.12,940,18,8,25,0
786,61,4,1130.61,88.7,1074,12,0,21,1
787,25,7,261.36,36.89,583,6,0,23,1
788,111,9,2297.91,678.23,262,3,0,60,0
789,27,11,1189.74,208.52,334,5,0,31,1
790,11,14,1469.67,140.59,490,8,0,21,0
791,81,20,1854.2,368.02,145,4,1,33,0
792,112,7,423.01,101.06,205,3,0,36,1
793,50,5,922.73,380.45,192,1,0,44,1
794,16,6,2211.35,307.57,611,7,0,43,0
795,40,14,1769.63,81.96,884,21,0,27,0
796,28,22,437.27,36.88,681,13,2,50,0
797,13,4,1648.98,262.37,797,6,0,30,0
798,37,4,261.94,82.15,246,2,1,37,0
799,97,17,2950.46,309.97,345,9,0,50,0
800,53,7,3086.81,806.87,363,3,0,30,0
801,7,18,2479.6,136.77,581,17,0,31,0
802,149,11,654.75,133.76,270,3,0,48,1
803,89,13,421.32,35.11,767,12,2,27,1
804,58,8,439.43,33.07,1057,10,1,34,0
805,18,16,428.6,46.29,600,7,3,48,0
806,5,19,3699.89,424.15,334,8,1,70,0
807,90,12,1831.41,328.78,230,4,0,49,0
808,81,4,1272.42,588.66,192,1,0,47,0
809,134,6,507.1,257.49,73,1,1,47,1
810,89,7,299.33,64.36,371,4,1,23,1
811,11,12,1282.32,155.5,356,7,1,41,0
812,51,2,693.11,134.55,739,5,0,39,1
813,30,5,331.07,74.53,283,3,3,44,1
814,146,9,702.07,112.78,385,6,1,41,1
815,20,13,1430.54,119.46,521,10,1,45,0
816,51,8,1582.75,235.11,594,7,0,35,0
817,50,14,483.81,61.63,687,8,0,40,0
818,82,3,507.68,175.6,488,2,2,21,1
819,68,12,1810.43,492.05,152,3,0,35,0
820,48,23,2897.1,266.13,561,11,0,60,0
821,31,10,845.53,164.41,268,4,1,44,0
822,42,16,556.61,21.75,909,25,2,39,0
823,4,8,721.08,89.06,439,6,2,68,1
824,47,14,2169.61,145.98,508,12,0,19,0
825,52,19,1545.13,63.87,1500,26,2,23,1
826,76,18,3770.8,222.69,695,16,5,65,0
827,13,3,559.31,155.54,555,3,0,40,1
828,74,7,5183.74,925.4,393,5,0,36,0
829,32,4,371.66,126.76,163,2,0,22,1
830,29,18,1201.61,228.66,374,5,3,46,0
831,44,11,2211.76,620.84,228,3,1,48,0
832,10,8,7535.11,333.69,1134,20,2,23,0
833,18,13,1542.65,167.01,560,7,0,37,0
834,5,6,342.06,38.67,889,7,1,34,1
835,226,15,1162.42,263.45,277,4,1,43,1
836,14,11,1390.01,251.57,240,5,3,23,0
837,67,12,1721.45,146.51,653,9,1,58,1
838,8,11,1925.95,476.05,221,3,1,53,1
839,87,9,2361.34,526.07,316,4,0,34,0
840,109,20,2392.38,84.44,1166,25,6,36,1
841,43,12,4445.14,742.44,326,5,0,37,0
842,91,6,188.43,69.27,135,2,0,28,0
843,83,7,299.31,161.39,94,1,0,33,0
844,83,6,118.24,52.09,121,1,0,35,1
845,8,9,2226.31,159.13,921,14,0,64,0
846,101,16,3289.88,561.8,290,5,0,54,0
847,69,6,1479.91,89.23,1500,17,3,54,1
848,14,18,5168.88,243.5,1064,19,1,45,0
849,40,11,1472.96,84.77,1332,18,0,23,0
850,84,13,842.44,67.84,810,12,1,39,0
851,67,13,2529.23,265.31,632,10,1,54,0
852,11,11,533.67,105.36,234,4,1,21,0
853,55,16,1935.17,224.17,432,7,0,49,0
854,45,14,647.74,51.61,672,10,1,74,0
855,73,11,645.63,56.08,779,12,2,55,1
856,106,11,524.92,136.59,176,2,0,61,1
857,30,7,756.23,105.89,378,5,0,43,1
858,31,16,2552.17,321.04,409,7,2,54,0
859,64,10,1298.16,244.69,398,4,0,29,1
860,128,3,926.44,265.98,196,2,0,51,1
861,70,9,2098.36,148.07,1240,14,0,49,0
862,1,11,2668.99,472.87,370,5,1,44,1
863,318,12,2016.75,515.79,207,3,2,59,1
864,2,9,1749.61,74.0,1258,25,2,31,0
865,148,9,1234.66,63.53,1064,19,2,37,1
866,172,9,2703.66,267.2,476,7,1,41,1
867,17,9,567.81,109.74,310,4,3,24,1
868,109,9,938.9,480.27,112,1,1,43,1
869,42,13,794.31,76.59,602,10,1,18,0
870,40,8,947.66,139.59,294,6,0,55,0
871,8,19,969.18,93.31,425,10,1,40,0
872,46,8,846.83,66.7,1192,11,4,32,1
873,72,10,516.96,103.42,279,4,0,27,1
874,40,17,2315.25,188.65,586,12,2,36,0
875,14,18,1261.83,91.08,700,16,3,50,0
876,60,0,267.48,121.27,904,1,2,48,1
877,150,9,752.71,133.48,404,5,2,29,1
878,95,18,1170.02,103.89,376,9,0,27,0
879,15,10,1466.55,345.36,370,3,1,49,0
880,52,6,1090.2,150.03,550,7,0,29,0
881,74,5,344.72,27.4,1038,12,1,40,1
882,56,8,1318.64,215.47,358,5,2,41,1
883,52,22,342.69,209.6,39,1,2,44,0
884,86,8,1495.53,100.82,749,13,0,52,1
885,26,21,3720.44,353.31,453,10,4,21,0
886,20,9,1730.71,185.71,603,9,1,18,0
887,49,3,1039.9,434.88,116,1,0,31,1
888,5,22,779.74,84.89,295,8,0,67,1
889,87,14,2764.15,187.09,711,12,0,70,0
890,95,14,1942.4,497.13,159,2,0,67,1
891,215,8,375.08,64.84,585,5,1,37,1
892,206,0,1536.41,807.34,422,1,2,18,1
893,10,8,313.53,73.64,251,3,0,18,1
894,59,8,538.13,121.09,235,3,0,30,0
895,71,17,1941.81,559.93,197,3,1,37,0
896,135,7,617.0,147.59,451,4,2,59,1
897,25,10,201.12,26.68,487,7,4,53,1
898,325,8,77.07,19.39,334,3,0,43,1
899,50,10,179.64,56.25,188,2,1,26,1
900,32,20,5471.72,331.2,574,16,0,25,0
901,45,4,2734.87,339.86,757,7,1,43,1
902,16,3,1229.78,219.31,642,5,0,50,1
903,47,17,1704.17,58.11,1365,32,3,45,0
904,9,8,2947.63,608.15,381,4,0,24,0
905,146,6,1962.55,123.42,977,15,0,49,1
906,3,9,451.38,96.04,269,3,1,46,0
907,161,3,199.86,104.19,238,1,1,23,1
908,109,13,1966.74,232.67,470,8,0,28,0
909,26,9,3822.53,264.07,1109,15,0,50,0
910,2,9,491.61,80.98,352,4,0,36,0
911,169,6,555.52,287.25,116,1,0,63,1
912,125,7,1193.45,92.7,748,11,1,47,1
913,62,15,657.06,88.11,410,7,3,32,1
914,3,12,2588.23,293.62,527,8,1,39,0
915,37,20,758.49,101.43,247,6,0,40,0
916,203,8,568.64,73.79,467,8,0,29,1
917,8,9,631.56,202.45,132,2,3,26,1
918,45,14,1151.12,43.18,1251,24,0,50,0
919,115,10,1059.46,92.19,835,10,0,52,1
920,81,8,334.81,68.06,453,3,1,49,1
921,31,14,1200.73,84.07,735,11,3,62,0
922,129,17,2800.04,522.61,270,5,0,31,0
923,61,4,575.54,82.59,812,6,0,65,1
924,121,16,1512.67,198.6,342,7,1,26,0
925,56,16,2321.92,297.07,325,7,0,24,0
926,26,10,1758.33,603.28,208,2,0,18,0
927,180,6,2111.33,350.49,570,5,0,33,1
928,170,5,2673.41,227.76,440,10,3,32,1
929,30,4,884.27,58.62,996,15,1,47,1
930,15,13,238.26,60.68,189,3,1,43,1
931,281,9,1932.37,245.48,572,6,1,22,1
932,46,9,761.46,73.52,885,10,1,34,1
933,365,10,4688.68,542.23,493,9,1,34,1
934,23,5,307.35,79.59,337,3,0,18,1
935,7,10,378.7,39.5,484,8,1,25,0
936,0,13,800.85,43.18,948,18,1,28,0
937,20,19,2137.15,92.05,948,24,2,61,0
938,69,6,720.88,160.84,399,3,0,42,1
939,22,6,816.61,64.67,938,11,1,49,0
940,53,15,2811.78,352.53,426,7,1,18,0
941,3,17,1123.64,77.7,730,13,2,57,0
942,244,11,1464.27,124.23,615,11,2,59,1
943,33,6,1203.69,343.31,327,3,0,18,0
944,305,3,206.55,58.65,214,2,0,29,1
945,50,13,2667.1,127.84,899,17,2,47,0
946,36,17,3752.97,149.93,1053,23,2,49,0
947,6,12,1843.23,171.61,563,10,0,29,0
948,5,15,959.71,93.11,426,8,1,35,1
949,59,4,1217.04,718.69,170,1,1,31,1
950,29,7,688.02,49.96,885,14,1,41,1
951,15,7,1173.43,145.72,522,6,0,57,0
952,10,10,1939.27,278.61,361,6,0,28,0
953,50,15,1483.84,90.84,743,16,1,55,0
954,28,6,885.55,404.76,145,1,0,28,0
955,98,16,1078.05,179.23,200,4,1,27,0
956,6,10,200.81,30.78,262,5,0,52,0
957,0,12,708.06,77.74,602,9,1,53,0
958,234,4,690.8,120.78,488,4,0,52,1
959,1,11,804.06,70.02,648,12,1,20,0
960,143,9,456.25,37.5,848,10,0,33,1
961,135,14,899.51,66.65,663,9,0,52,1
962,236,5,2529.58,217.73,1267,12,1,40,1
963,53,6,1816.17,144.07,847,11,3,23,1
964,67,11,1952.77,238.4,398,7,0,46,0
965,17,27,939.44,120.8,294,7,1,29,0
966,200,18,2231.21,276.34,407,6,1,66,1
967,83,14,959.2,94.86,677,8,0,63,0
968,78,15,1244.43,170.71,317,6,2,49,1
969,31,10,789.88,124.3,689,6,1,60,0
970,32,0,885.14,303.44,640,2,0,40,1
971,61,8,2308.84,790.12,212,2,1,51,0
972,6,7,1596.55,194.83,838,8,2,62,1
973,23,25,968.28,74.74,550,13,0,43,0
974,42,18,3879.31,96.05,1230,36,10,36,1
975,96,11,1299.42,149.84,427,7,0,18,0
976,61,9,1279.05,269.17,350,4,0,38,0
977,37,8,1189.28,292.98,191,3,1,52,1
978,1,14,1418.33,280.43,188,4,1,54,0
979,92,8,2730.14,217.59,777,9,1,47,1
980,98,12,2137.82,125.57,1157,16,4,31,1
981,144,8,447.61,96.52,403,4,1,18,1
982,13,15,2292.04,245.36,385,8,0,32,0
983,55,6,631.1,123.49,454,4,1,35,1
984,48,6,689.25,61.15,873,12,2,35,1
985,104,9,348.15,81.33,213,3,4,49,1
986,48,11,1916.01,282.19,507,7,2,69,0
987,122,7,4641.59,389.86,788,9,3,41,0
988,5,14,1364.88,119.0,598,11,1,36,0
989,2,24,740.0,307.13,30,1,0,36,0
990,19,15,2062.08,156.16,665,13,0,41,0
991,44,11,586.35,53.11,601,9,0,27,1
992,91,13,1667.64,73.39,976,19,2,41,0
993,29,13,1732.11,135.49,1102,11,0,46,0
994,98,9,853.73,44.29,947,17,2,43,0
995,106,16,125.1,12.41,455,9,0,46,1
996,61,1,267.66,143.85,112,1,0,46,1
997,255,5,2481.15,695.88,383,3,0,18,1
998,10,14,1782.63,236.46,446,8,0,49,0
999,28,5,1984.62,278.31,1148,6,2,29,1
1000,365,1,1179.36,575.27,249,1,4,23,1
1001,14,7,1602.21,542.31,149,2,2,23,1
1002,195,5,542.49,103.29,318,4,0,46,1
1003,170,12,1643.49,211.82,259,5,1,36,1
1004,84,4,1257.07,645.07,137,1,0,18,1
1005,2,18,7133.88,697.58,409,8,2,47,0
1006,48,12,1159.67,231.74,458,4,0,18,0
1007,4,16,1859.66,590.23,130,2,0,42,0
1008,29,9,2041.93,361.62,348,4,1,43,0
1009,1,9,908.84,169.59,247,4,0,53,0
1010,3,7,557.7,62.54,468,7,1,66,1
1011,94,6,564.64,81.56,499,6,0,19,0
1012,347,2,1915.57,914.93,247,1,0,39,1
1013,97,14,2345.47,140.28,833,16,0,35,1
1014,26,20,569.51,62.04,439,7,4,46,0
1015,28,11,1153.89,239.58,256,4,0,43,0
1016,334,13,567.44,219.39,123,2,0,34,1
1017,18,10,1109.44,126.64,516,8,0,33,1
1018,2,19,1111.13,58.47,601,20,0,23,0
1019,14,22,2869.43,310.15,306,8,1,54,0
1020,32,7,730.87,64.36,478,10,1,46,1
1021,38,17,4123.35,191.03,1102,22,1,53,0
1022,49,26,1816.28,80.72,754,21,1,35,0
1023,70,13,3257.81,1801.62,58,1,0,30,0
1024,48,22,1097.4,180.83,254,5,1,23,0
1025,164,8,50.0,10.0,395,5,2,45,1
1026,66,7,787.85,149.74,456,4,0,24,0
1027,14,7,1230.98,268.06,484,3,0,67,1
1028,31,11,1067.69,95.81,576,10,1,20,0
1029,92,4,327.33,159.72,404,1,1,44,0
1030,62,3,1459.78,276.01,438,4,0,63,1
1031,69,5,1110.14,116.34,778,9,1,48,0
1032,23,13,1353.73,187.72,523,7,1,42,0
1033,29,2,635.12,355.63,176,1,0,25,1
1034,44,8,1056.79,208.58,466,4,0,19,1
1035,2,13,1496.11,201.47,396,6,2,51,0
1036,40,10,2817.4,1292.1,81,1,3,62,0
1037,59,1,418.23,101.56,482,4,0,33,1
1038,3,14,1576.88,593.54,195,2,1,22,0
1039,1,16,3587.34,200.27,785,17,0,18,0
1040,0,11,2795.19,171.46,571,12,1,25,0
1041,40,0,451.62,222.92,168,1,2,38,1
1042,42,15,2032.58,138.29,764,15,3,63,0
1043,13,10,3684.73,213.74,986,15,0,50,0
1044,152,12,1328.59,168.24,363,6,0,44,1
1045,60,11,2389.78,364.28,394,6,0,33,1
1046,76,3,1630.26,272.43,718,5,0,31,1
1047,5,7,940.7,94.48,941,9,1,61,1
1048,5,10,800.46,401.1,105,1,1,43,0
1049,55,6,1647.19,477.64,184,2,0,18,1
1050,105,9,3813.97,506.88,323,6,0,29,0
1051,129,10,820.14,163.24,348,4,0,27,0
1052,62,5,651.59,63.08,705,8,1,31,1
1053,70,6,1264.91,114.87,944,9,0,48,1
1054,69,9,1633.31,104.34,987,17,5,38,1
1055,31,3,875.35,448.02,102,1,4,38,1
1056,194,20,2355.64,344.3,236,6,2,59,1
1057,265,10,1134.14,303.86,281,3,0,29,0
1058,62,14,1383.8,367.02,236,3,0,67,0
1059,33,11,2818.16,286.26,570,9,1,29,0
1060,152,5,535.6,62.05,614,7,0,41,1
1061,9,21,2806.93,229.9,435,10,1,35,0
1062,65,10,1420.57,183.85,407,7,0,41,0
1063,113,9,1538.8,295.26,333,5,1,46,1
1064,0,7,833.64,106.1,361,5,0,46,0
1065,40,10,3702.1,181.95,1094,21,0,28,1
1066,19,14,928.94,58.03,672,13,0,23,0
1067,120,8,1975.49,342.61,342,5,0,75,1
1068,212,4,2191.26,428.14,402,4,2,32,1
1069,12,14,2099.35,167.59,578,11,2,50,0
1070,14,9,484.69,162.92,168,2,0,18,0
1071,159,22,807.74,56.75,476,14,5,35,0
1072,53,8,5192.82,826.97,649,6,0,38,0
1073,6,12,2004.99,155.48,598,11,0,47,1
1074,6,3,1310.27,458.54,240,2,1,18,1
1075,237,10,1949.03,502.39,275,3,3,42,1
1076,45,5,1346.69,700.91,72,1,0,22,1
1077,208,9,2699.64,296.87,692,8,3,44,1
1078,54,14,685.35,32.76,1375,21,5,24,1
1079,96,8,3495.73,1385.86,215,2,1,27,1
1080,24,8,1755.51,255.11,844,6,0,35,0
1081,5,8,1094.33,51.25,1303,20,0,24,0
1082,112,9,1211.42,236.81,310,4,1,32,1
1083,13,9,1087.74,222.24,402,4,0,22,0
1084,92,9,1095.56,135.54,512,7,1,18,1
1085,5,9,2858.26,332.9,586,9,1,55,0
1086,54,14,548.03,44.04,530,10,2,20,0
1087,104,8,657.44,149.55,327,4,3,37,1
1088,1,12,1188.54,126.36,643,8,0,51,1
1089,44,0,427.37,212.15,333,1,2,30,1
1090,59,12,2985.75,352.32,554,8,0,27,0
1091,126,6,872.08,117.93,424,6,1,43,1
1092,20,11,639.8,300.25,92,1,2,56,1
1093,117,11,2112.14,148.45,921,12,1,22,0
1094,76,9,1067.24,329.92,280,2,2,37,1
1095,33,6,1547.7,112.48,976,13,1,18,1
1096,23,13,2260.51,180.92,824,14,1,34,0
1097,72,16,789.76,59.71,502,13,1,40,0
1098,84,13,480.43,64.96,605,7,0,27,1
1099,74,9,1799.98,145.4,652,10,0,33,0
1100,38,13,1245.99,138.89,377,7,0,18,0
1101,1,1,1163.8,419.3,390,2,0,41,1
1102,60,10,2249.41,201.94,632,8,0,55,0
1103,62,13,1162.1,192.28,427,5,1,23,0
1104,15,18,1132.02,126.1,328,9,1,30,0
1105,16,9,652.73,159.96,243,3,0,47,0
1106,112,18,3014.77,196.9,564,14,0,58,0
1107,15,6,333.68,119.63,273,2,3,18,1
1108,18,5,1566.34,192.23,740,7,0,37,1
1109,67,11,1205.3,94.64,778,13,4,44,1
1110,23,16,3348.39,196.05,602,15,0,38,1
1111,29,21,453.54,36.29,683,13,0,18,0
1112,58,7,841.45,84.01,603,9,1,47,1
1113,170,14,1390.56,120.43,714,9,0,62,0
1114,24,4,2412.18,353.79,695,6,0,41,0
1115,3,11,3787.34,361.49,545,8,0,24,0
1116,10,4,1511.13,126.18,830,11,1,32,1
1117,2,19,1150.54,94.41,387,10,1,66,0
1118,97,11,540.63,89.36,248,4,0,53,0
1119,304,7,585.88,156.46,239,2,0,49,1
1120,5,12,226.26,34.97,348,6,1,45,1
1121,21,13,707.4,209.68,80,2,0,30,0
